21:47:59 | INFO     | OrderManager    | Order #245: BUY 10 AAPL @ 100
21:47:59 | INFO     | OrderManager    | Order #246: BUY 10 AAPL @ 100
21:48:02 | INFO     | OrderManager    | Order #247: BUY 10 AAPL @ 100
21:48:02 | INFO     | OrderManager    | Order #248: BUY 10 AAPL @ 100
21:48:02 | INFO     | OrderManager    | Order #249: BUY 10 AAPL @ 100
21:48:05 | INFO     | OrderManager    | Order #250: BUY 10 AAPL @ 100
21:48:05 | INFO     | OrderManager    | Order #251: BUY 10 AAPL @ 100
21:48:05 | INFO     | OrderManager    | Order #252: BUY 10 AAPL @ 100
21:48:08 | INFO     | OrderManager    | Order #253: BUY 10 AAPL @ 100
21:48:08 | INFO     | OrderManager    | Order #254: BUY 10 AAPL @ 100
21:48:08 | INFO     | OrderManager    | Order #255: BUY 10 AAPL @ 100
21:48:11 | INFO     | OrderManager    | Order #256: BUY 10 AAPL @ 100
21:48:11 | INFO     | OrderManager    | Order #257: BUY 10 AAPL @ 100
21:48:11 | INFO     | OrderManager    | Order #258: BUY 10 AAPL @ 100
21:48:11 | INFO     | Gateway         | Gateway shutdown requested
21:48:11 | INFO     | Strategy        | Strategy main loop terminated
22:19:45 | INFO     | Gateway         | PriceStream: Stream started on 127.0.0.1:9999
22:19:45 | INFO     | Gateway         | Running two streams: prices (9999) and sentiment (9998)
22:19:45 | INFO     | Gateway         | NewsStream: Stream started on 127.0.0.1:9998
22:19:46 | INFO     | OrderBook       | Connected to price feed at 127.0.0.1:9999
22:19:46 | INFO     | Gateway         | PriceStream: Client connected from ('127.0.0.1', 60755)
22:19:47 | INFO     | Strategy        | Strategy started, waiting for order manager connection...
22:19:47 | INFO     | Strategy        | Connected to news stream at 127.0.0.1:9998
22:19:47 | INFO     | Gateway         | NewsStream: Client connected from ('127.0.0.1', 60759)
22:19:47 | INFO     | Strategy        | Listening for order manager on 127.0.0.1:9997
22:19:48 | INFO     | OrderManager    | Order manager starting, connecting to 127.0.0.1:9997
22:19:48 | INFO     | OrderManager    | Connected to strategy at 127.0.0.1:9997
22:19:48 | INFO     | Strategy        | Order manager connected from ('127.0.0.1', 60761)
22:19:48 | INFO     | OrderManager    | Order #1: BUY 10 AAPL @ 100
22:19:48 | INFO     | OrderManager    | Order #2: BUY 10 AAPL @ 100
22:19:48 | INFO     | OrderManager    | Order #3: BUY 10 AAPL @ 100
22:19:49 | INFO     | OrderManager    | Order #4: BUY 10 AAPL @ 100
22:19:49 | INFO     | OrderManager    | Order #5: BUY 10 AAPL @ 100
22:19:49 | INFO     | OrderManager    | Order #6: BUY 10 AAPL @ 100
22:19:49 | INFO     | OrderManager    | Order #7: BUY 10 AAPL @ 100
22:19:49 | INFO     | OrderManager    | Order #8: BUY 10 AAPL @ 100
22:19:49 | INFO     | OrderManager    | Order #9: BUY 10 AAPL @ 100
22:19:49 | INFO     | OrderManager    | Order #10: BUY 10 AAPL @ 100
22:19:49 | INFO     | OrderManager    | Order #11: BUY 10 AAPL @ 100
